team_name,phase,count,success_rate,percent_of_total,count_percentile,success_rate_percentile,percent_of_total_percentile
Minnesota United,corner,187,0.2,0.01568528770340547,0.8666666666666667,0.48333333333333334,0.5666666666666667
Minnesota United,corner_second_phase,87,0.3218390804597701,0.007297433316557625,0.7833333333333333,0.6,0.5666666666666667
Minnesota United,counterattack,35,0.5428571428571428,0.0029357490353967455,0.06666666666666667,1.0,0.03333333333333333
Minnesota United,finishing,796,0.34459459459459457,0.06676732091930884,0.9,0.23333333333333334,0.8666666666666667
Minnesota United,high_transition,360,0.32463768115942027,0.03019627579265224,0.9333333333333333,0.13333333333333333,0.7333333333333333
Minnesota United,kickoff,125,0.6782608695652174,0.010484817983559805,0.7,1.0,0.5333333333333333
Minnesota United,long_goalkick,85,0.40476190476190477,0.007129676228820668,0.43333333333333335,0.4,0.3
Minnesota United,penalty,5,0.0,0.0004193927193423922,0.5,0.5172413793103449,0.4482758620689655
Minnesota United,possession_freekick,340,0.6226993865030674,0.02851870491528267,0.7666666666666667,0.2,0.4666666666666667
Minnesota United,possession_throw_in,369,0.49291784702549574,0.030951182687468545,0.1,0.6666666666666666,0.06666666666666667
Minnesota United,progression,2300,0.49654071314529,0.1929206508975004,1.0,0.8666666666666667,1.0
Minnesota United,securing_possession,993,0.5232815964523282,0.0832913940613991,0.7333333333333333,0.13333333333333333,0.36666666666666664
Minnesota United,short_goalkick,124,0.5691056910569106,0.010400939439691326,0.03333333333333333,0.8333333333333334,0.03333333333333333
Nashville SC,accelerated_possession,407,0.37948717948717947,0.037619003604769385,0.6333333333333333,0.7333333333333333,0.7666666666666667
Nashville SC,attacking_freekick,137,0.8059701492537313,0.012662907847305666,0.5,0.26666666666666666,0.5666666666666667
Nashville SC,attacking_freekick_second_phase,41,0.325,0.0037896293557630094,0.7166666666666667,0.9,0.7333333333333333
Nashville SC,attacking_throw_in,138,0.6985294117647058,0.01275533783159257,0.48333333333333334,0.5666666666666667,0.5
Nashville SC,buildup,1356,0.6339814032121724,0.12533505869304,0.7,0.6,0.8
Nashville SC,corner,113,0.21621621621621623,0.010444588224420001,0.03333333333333333,0.6333333333333333,0.03333333333333333
Nashville SC,corner_second_phase,51,0.37254901960784315,0.0047139291986320365,0.1,0.8333333333333334,0.06666666666666667
Nashville SC,counterattack,34,0.3235294117647059,0.003142619465754691,0.03333333333333333,0.16666666666666666,0.06666666666666667
Nashville SC,finishing,543,0.37598425196850394,0.05018948146778815,0.26666666666666666,0.6666666666666666,0.26666666666666666
Nashville SC,high_transition,288,0.37543859649122807,0.02661983547462797,0.2,0.7666666666666667,0.26666666666666666
Nashville SC,kickoff,114,0.5575221238938053,0.010537018208706905,0.4666666666666667,0.6666666666666666,0.6
Nashville SC,long_goalkick,52,0.28846153846153844,0.004806359182918939,0.06666666666666667,0.03333333333333333,0.1
Nashville SC,penalty,5,0.0,0.00046214992143451335,0.5,0.5172413793103449,0.5517241379310345
Nashville SC,possession_freekick,381,0.659400544959128,0.035215824013309915,0.9666666666666667,0.7333333333333333,0.9666666666666667
Nashville SC,possession_throw_in,427,0.45965770171149145,0.03946760329050744,0.6,0.1,0.7666666666666667
Nashville SC,progression,1817,0.4438058748403576,0.16794528144930215,0.43333333333333335,0.43333333333333335,0.43333333333333335
Nashville SC,securing_possession,944,0.5402298850574713,0.08725390516683612,0.43333333333333335,0.3,0.7
Nashville SC,short_goalkick,189,0.45989304812834225,0.017469267030224604,0.9,0.06666666666666667,0.9666666666666667
New England Revolution,accelerated_possession,403,0.36910994764397903,0.03574913510157012,0.5666666666666667,0.5,0.5666666666666667
New England Revolution,attacking_freekick,139,0.7753623188405797,0.012330346846447264,0.5666666666666667,0.11666666666666667,0.43333333333333335
New England Revolution,attacking_freekick_second_phase,36,0.2222222222222222,0.003193471125698572,0.5,0.38333333333333336,0.4666666666666667
New England Revolution,attacking_throw_in,159,0.6516129032258065,0.01410449747183536,0.7166666666666667,0.23333333333333334,0.8
New England Revolution,buildup,1288,0.6342756183745583,0.11425530027499335,0.3333333333333333,0.6333333333333333,0.26666666666666666
New England Revolution,corner,147,0.18493150684931506,0.013040007096602501,0.3,0.3,0.23333333333333334
New England Revolution,corner_second_phase,73,0.5,0.006475649782666549,0.3333333333333333,1.0,0.3
New England Revolution,counterattack,43,0.5116279069767442,0.0038144238445844054,0.5833333333333334,0.8833333333333333,0.43333333333333335
New England Revolution,finishing,727,0.37091988130563797,0.06449037523285726,0.8,0.5333333333333333,0.7666666666666667
New England Revolution,high_transition,334,0.41846153846153844,0.029628315443981194,0.7333333333333333,1.0,0.6333333333333333
New England Revolution,kickoff,105,0.5825242718446602,0.009314290783287502,0.35,0.8333333333333334,0.26666666666666666
New England Revolution,long_goalkick,84,0.4939759036144578,0.0074514326266300005,0.4,0.9666666666666667,0.43333333333333335
New England Revolution,penalty,4,0.0,0.0003548301250776191,0.29310344827586204,0.5172413793103449,0.20689655172413793
New England Revolution,possession_freekick,331,0.6489028213166145,0.02936219285017298,0.7333333333333333,0.6333333333333333,0.6333333333333333
New England Revolution,possession_throw_in,405,0.6005154639175257,0.035926550164108936,0.43333333333333335,1.0,0.26666666666666666
New England Revolution,progression,1958,0.453812771233726,0.17368934622549453,0.7666666666666667,0.5333333333333333,0.6666666666666666
New England Revolution,securing_possession,929,0.5581947743467933,0.08240929654927703,0.36666666666666664,0.5666666666666667,0.3333333333333333
New England Revolution,short_goalkick,148,0.547945205479452,0.013128714627871907,0.23333333333333334,0.6,0.26666666666666666
New York City FC,accelerated_possession,354,0.36257309941520466,0.031607142857142854,0.1,0.43333333333333335,0.06666666666666667
New York City FC,attacking_freekick,159,0.8333333333333334,0.014196428571428572,0.8833333333333333,0.6333333333333333,0.8666666666666667
New York City FC,attacking_freekick_second_phase,46,0.1956521739130435,0.004107142857142857,0.85,0.16666666666666666,0.8666666666666667
New York City FC,attacking_throw_in,200,0.7715736040609137,0.017857142857142856,0.9666666666666667,0.9666666666666667,0.9666666666666667
New York City FC,buildup,1290,0.6013745704467354,0.11517857142857142,0.38333333333333336,0.3333333333333333,0.3
New York City FC,corner,189,0.2192513368983957,0.016875,0.9666666666666667,0.7,0.9
New York City FC,corner_second_phase,79,0.28205128205128205,0.007053571428571428,0.4666666666666667,0.25,0.43333333333333335
New York City FC,counterattack,45,0.35555555555555557,0.0040178571428571425,0.65,0.3333333333333333,0.6333333333333333
New York City FC,finishing,537,0.3560311284046693,0.04794642857142857,0.23333333333333334,0.36666666666666664,0.2
New York City FC,high_transition,316,0.3741935483870968,0.028214285714285713,0.5333333333333333,0.7,0.4
New York City FC,kickoff,118,0.5042735042735043,0.010535714285714285,0.6,0.3,0.5666666666666667
New York City FC,long_goalkick,101,0.42,0.009017857142857143,0.6166666666666667,0.5666666666666667,0.6333333333333333
New York City FC,penalty,4,0.0,0.00035714285714285714,0.29310344827586204,0.5172413793103449,0.2413793103448276
New York City FC,possession_freekick,279,0.6420664206642066,0.024910714285714286,0.13333333333333333,0.5,0.1
New York City FC,possession_throw_in,533,0.48717948717948717,0.047589285714285716,0.9333333333333333,0.5,0.9333333333333333
New York City FC,progression,1704,0.45423956931359355,0.15214285714285714,0.16666666666666666,0.5666666666666667,0.2
New York City FC,securing_possession,1041,0.5425311203319502,0.09294642857142857,0.9333333333333333,0.36666666666666664,0.9333333333333333
New York City FC,short_goalkick,151,0.4966887417218543,0.013482142857142857,0.3333333333333333,0.23333333333333334,0.36666666666666664
New York Red Bulls,accelerated_possession,417,0.3805970149253731,0.03612892046439092,0.8,0.7666666666666667,0.6333333333333333
New York Red Bulls,attacking_freekick,149,0.8299319727891157,0.012909374458499394,0.7,0.6,0.6
New York Red Bulls,attacking_freekick_second_phase,38,0.2631578947368421,0.00329232368740253,0.6333333333333333,0.5333333333333333,0.5666666666666667
New York Red Bulls,attacking_throw_in,161,0.66875,0.013949055622942297,0.7666666666666667,0.3333333333333333,0.7333333333333333
New York Red Bulls,buildup,1501,0.5468277945619335,0.13004678565239994,1.0,0.03333333333333333,0.9
New York Red Bulls,corner,141,0.24822695035460993,0.012216253682204125,0.21666666666666667,0.9,0.16666666666666666
New York Red Bulls,corner_second_phase,69,0.36231884057971014,0.005978166695546699,0.2,0.7666666666666667,0.16666666666666666
New York Red Bulls,counterattack,60,0.4406779661016949,0.005198405822214521,0.9166666666666666,0.7333333333333333,0.9333333333333333
New York Red Bulls,finishing,494,0.39748953974895396,0.04280020793623289,0.16666666666666666,1.0,0.16666666666666666
New York Red Bulls,high_transition,260,0.3438735177865613,0.022526425229596258,0.13333333333333333,0.36666666666666664,0.06666666666666667
New York Red Bulls,kickoff,116,0.4818181818181818,0.010050251256281407,0.5166666666666667,0.13333333333333333,0.4666666666666667
New York Red Bulls,long_goalkick,108,0.330188679245283,0.009357130479986138,0.7666666666666667,0.13333333333333333,0.7
New York Red Bulls,penalty,3,0.0,0.00025992029111072604,0.15517241379310345,0.5172413793103449,0.13793103448275862
New York Red Bulls,possession_freekick,328,0.6025236593059937,0.028417951828106046,0.6333333333333333,0.03333333333333333,0.4
New York Red Bulls,possession_throw_in,556,0.4894433781190019,0.04817189395252123,0.9666666666666667,0.5666666666666667,0.9666666666666667
New York Red Bulls,progression,1735,0.40093395597064707,0.15032056835903657,0.23333333333333334,0.13333333333333333,0.13333333333333333
New York Red Bulls,securing_possession,967,0.5388888888888889,0.0837809738346907,0.55,0.26666666666666666,0.4
New York Red Bulls,short_goalkick,151,0.4503311258278146,0.013082654652573212,0.3333333333333333,0.03333333333333333,0.23333333333333334
Orlando City,accelerated_possession,393,0.3482849604221636,0.0356689054274823,0.4666666666666667,0.2,0.5333333333333333
Orlando City,attacking_freekick,120,0.8083333333333333,0.010891268832819023,0.16666666666666666,0.36666666666666664,0.16666666666666666
Orlando City,attacking_freekick_second_phase,26,0.11538461538461539,0.002359774913777455,0.1,0.03333333333333333,0.1
Orlando City,attacking_throw_in,131,0.7076923076923077,0.0118896351424941,0.3,0.6333333333333333,0.3333333333333333
Orlando City,buildup,1224,0.6432432432432432,0.11109094209475404,0.13333333333333333,0.8,0.13333333333333333
Orlando City,corner,164,0.18292682926829268,0.014884734071519332,0.4,0.26666666666666666,0.4666666666666667
Orlando City,corner_second_phase,80,0.2875,0.0072608458885460156,0.5166666666666667,0.3,0.5
Orlando City,counterattack,39,0.38461538461538464,0.0035396623706661825,0.3,0.36666666666666664,0.3
Orlando City,finishing,810,0.3268983268983269,0.0735160646215284,0.9333333333333333,0.06666666666666667,0.9666666666666667
Orlando City,high_transition,348,0.34310850439882695,0.031584679615175165,0.8,0.3333333333333333,0.9333333333333333
Orlando City,kickoff,147,0.6013986013986014,0.013341804320203304,0.9666666666666667,0.9,0.9333333333333333
Orlando City,long_goalkick,114,0.4824561403508772,0.010346705391178072,0.9,0.9333333333333333,0.8666666666666667
Orlando City,penalty,4,0.0,0.0003630422944273008,0.29310344827586204,0.5172413793103449,0.27586206896551724
Orlando City,possession_freekick,274,0.6865671641791045,0.024868397168270103,0.1,0.9,0.06666666666666667
Orlando City,possession_throw_in,329,0.46540880503144655,0.02986022871664549,0.06666666666666667,0.26666666666666666,0.03333333333333333
Orlando City,progression,1954,0.5026548672566372,0.17734616082773644,0.7333333333333333,0.9333333333333333,0.8333333333333334
Orlando City,securing_possession,905,0.5903187721369539,0.08213831911417681,0.3,0.9333333333333333,0.3
Orlando City,short_goalkick,144,0.528169014084507,0.013069522599382828,0.2,0.4,0.2
Philadelphia Union,accelerated_possession,401,0.33163265306122447,0.03341109815030828,0.5333333333333333,0.06666666666666667,0.2
Philadelphia Union,attacking_freekick,138,0.7753623188405797,0.011498083652724546,0.5333333333333333,0.11666666666666667,0.3333333333333333
Philadelphia Union,attacking_freekick_second_phase,35,0.14285714285714285,0.0029161806365605733,0.4166666666666667,0.1,0.26666666666666666
Philadelphia Union,attacking_throw_in,144,0.6642857142857143,0.011998000333277787,0.5333333333333333,0.3,0.36666666666666664
Philadelphia Union,buildup,1436,0.6080557707203718,0.11964672554574238,0.9333333333333333,0.36666666666666664,0.6333333333333333
Philadelphia Union,corner,134,0.20454545454545456,0.011164805865689052,0.13333333333333333,0.5666666666666667,0.06666666666666667
Philadelphia Union,corner_second_phase,74,0.3150684931506849,0.006165639060156641,0.38333333333333336,0.5333333333333333,0.2
Philadelphia Union,counterattack,41,0.2926829268292683,0.0034160973171138143,0.4166666666666667,0.1,0.26666666666666666
Philadelphia Union,finishing,395,0.34805194805194806,0.03291118146975504,0.03333333333333333,0.3,0.03333333333333333
Philadelphia Union,high_transition,249,0.3237704918032787,0.020746542242959506,0.1,0.1,0.03333333333333333
Philadelphia Union,kickoff,117,0.43478260869565216,0.009748375270788203,0.5666666666666667,0.1,0.4
Philadelphia Union,long_goalkick,104,0.39805825242718446,0.008665222462922846,0.7333333333333333,0.3,0.5666666666666667
Philadelphia Union,penalty,5,0.0,0.0004165972337943676,0.5,0.5172413793103449,0.41379310344827586
Philadelphia Union,possession_freekick,394,0.6501305483028721,0.03282786202299617,1.0,0.6666666666666666,0.9
Philadelphia Union,possession_throw_in,585,0.45373665480427045,0.04874187635394101,1.0,0.03333333333333333,1.0
Philadelphia Union,progression,1808,0.3888888888888889,0.1506415597400433,0.4,0.03333333333333333,0.16666666666666666
Philadelphia Union,securing_possession,1091,0.4955223880597015,0.09090151641393102,1.0,0.03333333333333333,0.8
Philadelphia Union,short_goalkick,197,0.5392670157068062,0.016413931011498083,1.0,0.5,0.8666666666666667
Portland Timbers,accelerated_possession,436,0.32935560859188545,0.03840056367799894,0.9333333333333333,0.03333333333333333,0.8333333333333334
Portland Timbers,attacking_freekick,165,0.8353658536585366,0.014532323410251893,0.9666666666666667,0.6666666666666666,0.9
Portland Timbers,attacking_freekick_second_phase,57,0.21052631578947367,0.0050202571780870175,0.9666666666666667,0.26666666666666666,0.9666666666666667
Portland Timbers,attacking_throw_in,123,0.675,0.010833186542187775,0.23333333333333334,0.36666666666666664,0.2
Portland Timbers,buildup,1380,0.6305057096247961,0.12154306852210675,0.8,0.5666666666666667,0.6666666666666666
Portland Timbers,corner,172,0.19883040935672514,0.015148846221595914,0.6,0.43333333333333335,0.5333333333333333
Portland Timbers,corner_second_phase,89,0.2696629213483146,0.007838647172802537,0.8333333333333334,0.13333333333333333,0.8333333333333334
Portland Timbers,counterattack,64,0.28125,0.005636779989431038,0.9833333333333333,0.03333333333333333,1.0
Portland Timbers,finishing,633,0.37,0.05575127708296636,0.6,0.5,0.5333333333333333
Portland Timbers,high_transition,359,0.3400576368876081,0.03161881275321472,0.8833333333333333,0.3,0.9666666666666667
Portland Timbers,kickoff,103,0.5,0.009071692795490575,0.26666666666666666,0.26666666666666666,0.2
Portland Timbers,long_goalkick,111,0.3944954128440367,0.009776290294169456,0.8333333333333334,0.23333333333333334,0.8
Portland Timbers,penalty,6,0.0,0.0005284481240091598,0.6551724137931034,0.5172413793103449,0.6206896551724138
Portland Timbers,possession_freekick,262,0.6342412451361867,0.02307556808173331,0.06666666666666667,0.36666666666666664,0.03333333333333333
Portland Timbers,possession_throw_in,380,0.4609164420485175,0.033468381187246786,0.18333333333333332,0.13333333333333333,0.13333333333333333
Portland Timbers,progression,1847,0.446360153256705,0.16267394750748634,0.4666666666666667,0.5,0.36666666666666664
Portland Timbers,securing_possession,979,0.5646794150731158,0.0862251189008279,0.6333333333333333,0.6666666666666666,0.6333333333333333
Portland Timbers,short_goalkick,135,0.5864661654135338,0.011890082790206095,0.15,0.8666666666666667,0.16666666666666666
Real Salt Lake,accelerated_possession,375,0.33879781420765026,0.03441945846718678,0.25,0.1,0.36666666666666664
Real Salt Lake,attacking_freekick,143,0.7692307692307693,0.01312528682882056,0.6333333333333333,0.06666666666666667,0.7
Real Salt Lake,attacking_freekick_second_phase,43,0.23255813953488372,0.003946764570904085,0.7833333333333333,0.43333333333333335,0.8333333333333334
Real Salt Lake,attacking_throw_in,116,0.6810344827586207,0.01064708581918311,0.2,0.5,0.13333333333333333
Real Salt Lake,buildup,1332,0.5845896147403685,0.12225791647544745,0.5666666666666667,0.2,0.7
Real Salt Lake,corner,171,0.2634730538922156,0.015695273061037174,0.5333333333333333,0.9666666666666667,0.6
Real Salt Lake,corner_second_phase,71,0.3188405797101449,0.0065167508031206975,0.25,0.5666666666666667,0.3333333333333333
Real Salt Lake,counterattack,43,0.5116279069767442,0.003946764570904085,0.5833333333333334,0.8833333333333333,0.5333333333333333
Real Salt Lake,finishing,576,0.375,0.0528682882055989,0.36666666666666664,0.6,0.43333333333333335
Real Salt Lake,high_transition,274,0.3660377358490566,0.025149150986691144,0.16666666666666666,0.5333333333333333,0.16666666666666666
Real Salt Lake,kickoff,102,0.5353535353535354,0.009362092703074806,0.23333333333333334,0.48333333333333334,0.3
Real Salt Lake,long_goalkick,125,0.432,0.011473152822395595,0.9333333333333333,0.6333333333333333,0.9333333333333333
Real Salt Lake,penalty,8,0.0,0.000734281780633318,0.8448275862068966,0.5172413793103449,0.8620689655172413
Real Salt Lake,possession_freekick,363,0.7110481586402266,0.03331803579623681,0.8666666666666667,1.0,0.9333333333333333
Real Salt Lake,possession_throw_in,405,0.5217391304347826,0.03717301514456173,0.43333333333333335,0.8,0.4
Real Salt Lake,progression,1758,0.43276762402088775,0.16135842129417163,0.3,0.3333333333333333,0.3
Real Salt Lake,securing_possession,881,0.5747549019607843,0.08086278109224415,0.2,0.8,0.2
Real Salt Lake,short_goalkick,151,0.46621621621621623,0.013859568609453877,0.3333333333333333,0.1,0.4666666666666667
San Diego FC,accelerated_possession,346,0.3493975903614458,0.03397152675503191,0.06666666666666667,0.26666666666666666,0.3333333333333333
San Diego FC,attacking_freekick,153,0.8079470198675497,0.015022091310751105,0.7666666666666667,0.3333333333333333,0.9333333333333333
San Diego FC,attacking_freekick_second_phase,32,0.21875,0.0031418753068237605,0.26666666666666666,0.3333333333333333,0.4
San Diego FC,attacking_throw_in,132,0.676923076923077,0.012960235640648013,0.3333333333333333,0.4,0.5333333333333333
San Diego FC,buildup,1316,0.5704584040747029,0.12920962199312716,0.43333333333333335,0.1,0.8666666666666667
San Diego FC,corner,117,0.2,0.011487481590574375,0.06666666666666667,0.48333333333333334,0.1
San Diego FC,corner_second_phase,65,0.40625,0.006381934216985763,0.16666666666666666,0.9666666666666667,0.23333333333333334
San Diego FC,counterattack,42,0.35,0.004123711340206186,0.5,0.3,0.6666666666666666
San Diego FC,finishing,422,0.3762135922330097,0.04143348060873834,0.06666666666666667,0.7,0.06666666666666667
San Diego FC,high_transition,299,0.3127147766323024,0.02935689739813451,0.31666666666666665,0.06666666666666667,0.6
San Diego FC,kickoff,136,0.41353383458646614,0.013352970054000981,0.8333333333333334,0.03333333333333333,0.9666666666666667
San Diego FC,long_goalkick,109,0.37037037037037035,0.010702012763868434,0.8,0.2,0.9
San Diego FC,penalty,7,0.0,0.0006872852233676976,0.7586206896551724,0.5172413793103449,0.8275862068965517
San Diego FC,possession_freekick,319,0.6129032258064516,0.03132056946489936,0.5666666666666667,0.06666666666666667,0.8
San Diego FC,possession_throw_in,387,0.5,0.03799705449189985,0.26666666666666666,0.7333333333333333,0.4666666666666667
San Diego FC,progression,1494,0.3968253968253968,0.14668630338733432,0.03333333333333333,0.1,0.03333333333333333
San Diego FC,securing_possession,1008,0.5765472312703583,0.09896907216494845,0.8333333333333334,0.8666666666666667,1.0
San Diego FC,short_goalkick,155,0.474025974025974,0.01521845851742759,0.45,0.16666666666666666,0.7
San Jose Earthquakes,accelerated_possession,396,0.360313315926893,0.03397100454662435,0.5,0.4,0.3
San Jose Earthquakes,attacking_freekick,163,0.7901234567901234,0.013983014497726688,0.9333333333333333,0.16666666666666666,0.8333333333333334
San Jose Earthquakes,attacking_freekick_second_phase,36,0.3055555555555556,0.0030882731406022134,0.5,0.7833333333333333,0.36666666666666664
San Jose Earthquakes,attacking_throw_in,138,0.6838235294117647,0.011838380372308483,0.48333333333333334,0.5333333333333333,0.3
San Jose Earthquakes,buildup,1321,0.563392107472712,0.11332246718709788,0.4666666666666667,0.06666666666666667,0.23333333333333334
San Jose Earthquakes,corner,169,0.17964071856287425,0.014497726687827056,0.5,0.23333333333333334,0.36666666666666664
San Jose Earthquakes,corner_second_phase,90,0.30337078651685395,0.007720682851505533,0.8666666666666667,0.43333333333333335,0.7666666666666667
San Jose Earthquakes,counterattack,64,0.40625,0.005490263361070601,0.9833333333333333,0.5333333333333333,0.9666666666666667
San Jose Earthquakes,finishing,614,0.36395147313691506,0.05267221412027108,0.4666666666666667,0.4666666666666667,0.3333333333333333
San Jose Earthquakes,high_transition,298,0.3275862068965517,0.025564038774984987,0.26666666666666666,0.23333333333333334,0.2
San Jose Earthquakes,kickoff,141,0.55,0.012095736467358668,0.9,0.6333333333333333,0.7666666666666667
San Jose Earthquakes,long_goalkick,157,0.3974358974358974,0.013468302307626318,1.0,0.26666666666666666,1.0
San Jose Earthquakes,penalty,2,0.0,0.00017157073003345628,0.08620689655172414,0.5172413793103449,0.06896551724137931
San Jose Earthquakes,possession_freekick,305,0.6245847176079734,0.026164536330102083,0.35,0.23333333333333334,0.23333333333333334
San Jose Earthquakes,possession_throw_in,516,0.46613545816733065,0.04426524834863172,0.9,0.3,0.8666666666666667
San Jose Earthquakes,progression,1723,0.414021164021164,0.14780818392382258,0.2,0.16666666666666666,0.06666666666666667
San Jose Earthquakes,securing_possession,1075,0.5381565906838454,0.09221926739298275,0.9666666666666667,0.23333333333333334,0.8666666666666667
San Jose Earthquakes,short_goalkick,162,0.4968944099378882,0.01389722913270996,0.6666666666666666,0.26666666666666666,0.5
Seattle Sounders,accelerated_possession,356,0.37797619047619047,0.03333333333333333,0.13333333333333333,0.6666666666666666,0.16666666666666666
Seattle Sounders,attacking_freekick,123,0.8455284552845529,0.011516853932584269,0.23333333333333334,0.7,0.36666666666666664
Seattle Sounders,attacking_freekick_second_phase,31,0.3225806451612903,0.0029026217228464418,0.23333333333333334,0.8333333333333334,0.23333333333333334
Seattle Sounders,attacking_throw_in,136,0.6992481203007519,0.012734082397003745,0.4,0.6,0.4666666666666667
Seattle Sounders,buildup,1256,0.5752293577981651,0.11760299625468165,0.2,0.16666666666666666,0.4
Seattle Sounders,corner,144,0.22535211267605634,0.01348314606741573,0.26666666666666666,0.7666666666666667,0.3
Seattle Sounders,corner_second_phase,77,0.2597402597402597,0.007209737827715355,0.43333333333333335,0.1,0.4666666666666667
Seattle Sounders,counterattack,45,0.3409090909090909,0.004213483146067416,0.65,0.26666666666666666,0.7333333333333333
Seattle Sounders,finishing,610,0.3758620689655172,0.05711610486891386,0.43333333333333335,0.6333333333333333,0.6333333333333333
Seattle Sounders,high_transition,330,0.36645962732919257,0.03089887640449438,0.6833333333333333,0.5666666666666667,0.8
Seattle Sounders,kickoff,120,0.48333333333333334,0.011235955056179775,0.6666666666666666,0.2,0.6666666666666666
Seattle Sounders,long_goalkick,101,0.41,0.009456928838951311,0.6166666666666667,0.43333333333333335,0.7333333333333333
Seattle Sounders,penalty,7,0.0,0.0006554307116104869,0.7586206896551724,0.5172413793103449,0.7586206896551724
Seattle Sounders,possession_freekick,313,0.6290322580645161,0.029307116104868913,0.4666666666666667,0.3,0.6
Seattle Sounders,possession_throw_in,396,0.455026455026455,0.03707865168539326,0.36666666666666664,0.06666666666666667,0.36666666666666664
Seattle Sounders,progression,1747,0.46983050847457625,0.16357677902621723,0.26666666666666666,0.7333333333333333,0.4
Seattle Sounders,securing_possession,978,0.5688888888888889,0.09157303370786517,0.6,0.7,0.8333333333333334
Seattle Sounders,short_goalkick,173,0.47337278106508873,0.016198501872659175,0.8166666666666667,0.13333333333333333,0.8333333333333334
Sporting Kansas City,accelerated_possession,425,0.4211822660098522,0.0383539391751647,0.9,0.9666666666666667,0.8
Sporting Kansas City,attacking_freekick,108,0.8240740740740741,0.009746412778630087,0.13333333333333333,0.5666666666666667,0.1
Sporting Kansas City,attacking_freekick_second_phase,27,0.18518518518518517,0.0024366031946575217,0.16666666666666666,0.13333333333333333,0.13333333333333333
Sporting Kansas City,attacking_throw_in,112,0.6486486486486487,0.01010739102969046,0.13333333333333333,0.2,0.06666666666666667
Sporting Kansas City,buildup,1477,0.6134060795011691,0.13329121920404297,0.9666666666666667,0.43333333333333335,0.9666666666666667
Sporting Kansas City,corner,161,0.2546583850931677,0.014529374605180037,0.36666666666666664,0.9333333333333333,0.4
Sporting Kansas City,corner_second_phase,71,0.29577464788732394,0.006407363956321631,0.25,0.3333333333333333,0.26666666666666666
Sporting Kansas City,counterattack,51,0.39215686274509803,0.004602472701019764,0.8666666666666667,0.43333333333333335,0.8333333333333334
Sporting Kansas City,finishing,615,0.3852739726027397,0.055500406100532446,0.5,0.8333333333333334,0.5
Sporting Kansas City,high_transition,302,0.375,0.02725385795505821,0.36666666666666664,0.7333333333333333,0.3333333333333333
Sporting Kansas City,kickoff,104,0.5384615384615384,0.009385434527569713,0.3,0.5333333333333333,0.3333333333333333
Sporting Kansas City,long_goalkick,48,0.3125,0.004331739012724483,0.03333333333333333,0.06666666666666667,0.03333333333333333
Sporting Kansas City,penalty,9,0.0,0.0008122010648858406,0.9310344827586207,0.5172413793103449,0.9310344827586207
Sporting Kansas City,possession_freekick,328,0.6476190476190476,0.029600216586950636,0.6333333333333333,0.5666666666666667,0.7
Sporting Kansas City,possession_throw_in,380,0.49056603773584906,0.034292933850735494,0.18333333333333332,0.6333333333333333,0.23333333333333334
Sporting Kansas City,progression,1865,0.4681933842239186,0.1683061095568992,0.5333333333333333,0.7,0.4666666666666667
Sporting Kansas City,securing_possession,1007,0.5640473627556513,0.09087627470444906,0.7833333333333333,0.6333333333333333,0.7666666666666667
Sporting Kansas City,short_goalkick,193,0.5364583333333334,0.017417200613663027,0.9333333333333333,0.4666666666666667,0.9333333333333333
St. Louis City,accelerated_possession,413,0.3533834586466165,0.03633324535937363,0.6666666666666666,0.3,0.6666666666666666
St. Louis City,attacking_freekick,130,0.8015873015873016,0.011436614762030438,0.4,0.23333333333333334,0.3
St. Louis City,attacking_freekick_second_phase,37,0.35135135135135137,0.003255036509193279,0.5833333333333334,0.9333333333333333,0.5
St. Louis City,attacking_throw_in,155,0.7142857142857143,0.0136359637547286,0.6666666666666666,0.6666666666666666,0.7
St. Louis City,buildup,1232,0.6350752878653676,0.1083839183601654,0.16666666666666666,0.7,0.06666666666666667
St. Louis City,corner,187,0.2185792349726776,0.016451130465382248,0.8666666666666667,0.6666666666666666,0.7666666666666667
St. Louis City,corner_second_phase,87,0.313953488372093,0.007653734494589602,0.7833333333333333,0.5,0.6666666666666666
St. Louis City,counterattack,48,0.4166666666666667,0.00422275006598047,0.7333333333333333,0.6666666666666666,0.7666666666666667
St. Louis City,finishing,817,0.39113428943937417,0.0718747250813759,0.9666666666666667,0.9333333333333333,0.9333333333333333
St. Louis City,high_transition,359,0.35276967930029157,0.0315826515351456,0.8833333333333333,0.43333333333333335,0.9
St. Louis City,kickoff,111,0.5405405405405406,0.009765109527579837,0.4166666666666667,0.5666666666666667,0.43333333333333335
St. Louis City,long_goalkick,142,0.4326241134751773,0.012492302278525557,0.9666666666666667,0.6666666666666666,0.9666666666666667
St. Louis City,penalty,9,0.0,0.000791765637371338,0.9310344827586207,0.5172413793103449,0.896551724137931
St. Louis City,possession_freekick,305,0.6722408026755853,0.026832057710917567,0.35,0.8333333333333334,0.26666666666666666
St. Louis City,possession_throw_in,433,0.5542452830188679,0.03809272455353215,0.7,0.9666666666666667,0.5666666666666667
St. Louis City,progression,1937,0.5184964200477327,0.17040555995425355,0.7,0.9666666666666667,0.5333333333333333
St. Louis City,securing_possession,915,0.6014405762304922,0.0804961731327527,0.3333333333333333,1.0,0.16666666666666666
St. Louis City,short_goalkick,131,0.5114503816793893,0.011524588721738366,0.1,0.3333333333333333,0.1
